291	四	し	num	four	number	shi
574	百	ひゃく	num	100, hundred	number	hyaku
217	九	く	number	nine	number	ku
354	千	せん		thousand, many	number	sen
570	一つ	ひとつ	n	one	number count	hitotsu
492	七つ	ななつ	n	seven	number count	nanatsu
650	三つ	みっつ	n	three	number count	mittsu
256	九つ	ここのつ	n	nine	number count	kokonotsu
587	二つ	ふたつ	n	two	number count	futatsu
64	五つ	いつつ	n	five	number count	itsutsu
697	四つ	よっつ	n	four	number count	yottsu
51		いくつ	n	how many?, how old?	number count	ikutsu
681	八つ	やっつ	num	eight	number count	yattsu
660	六つ	むっつ	num	six	number count	muttsu
656		みんな	adv, n	all, everyone, everybody	people	minna
572	一人	ひとり	n	one person	people	hitori
589	二人	ふたり	n	two people	people	futari
569	人	ひと	n	man, person	people	hito
473	友達	ともだち	n	friend	people	tomodachi
495	名前	なまえ	n	name	people	namae
124	大人	おとな	n	adult	people	otona
102	大勢	おおぜい	n	great number of people	people	oozei
141	女	おんな	n	woman, girl, daughter	people	onna
142	女の子	おんなのこ	n	girl	people	onnanoko
165	方	かた	n	person	people	kata
120	男	おとこ	n	man	people	otoko
121	男の子	おとこのこ	n	boy	people	otokonoko
652	皆さん	みなさん	n	everyone	people	minasan
401	誕生日	たんじょうび	n	birthday	people	tanjiyoubi
399	誰	だれ	n	who	people	dare
400	誰か	だれか	n	someone, somebody	people	dareka
468		どなた	n	who	people	donata
147	会社	かいしゃ	n	company, corporation	people occupation	kaisha
54	医者	いしゃ	n	doctor (medical)	people occupation	isha
157	学生	がくせい	n	student	people occupation	gakusei
348	生徒	せいと	n	pupil	people occupation	seito
708	留学生	りゅうがくせい	n	overseas student	people occupation	ryuugakusei
218	薬	くすり	n	medicine	people occupation	kusuri
235	警官	けいかん	n	policeman	people occupation	keikan
134		おまわりさん	n	policeman (friendly term)	people occupation	omawarisan
661	村	むら	n	village	place	mura
198	喫茶店	きっさてん	n	coffee lounge	place	kitsusaten
375	大使館	たいしかん	n	embassy	place	taishikan
169	学校	がっこう	n	school	place	gakkou
509	庭	にわ	n	garden	place	niwa
391	建物	たてもの	n	building	place	tatemono
462	所	ところ	n	place	place	tokoro
241	玄関	げんかん	n	entrance-way, entry hall	place	genkan
634	町	まち	n	town, city	place	machi
603	辺	へん	n	area, vicinity	place	hen
323	食堂	しょくどう	n	cafeteria, dining hall	place	shokudou
583		プール	n	swimming pool	place	pu_ru
613		ポスト	n	post	place	posuto
33		アパート	n, adv	apartment (abbr)	place	apa_to
646	店	みせ	n, n-suf	store, shop, establishment	place	mise
672	門	もん	n, n-suf	gate	place	mon
247	交差点	こうさてん	n	intersection	place city	kousaten
249	交番	こうばん	n	police box	place city	kouban
246	公園	こうえん	n	(public) park	place city	kouen
464	図書館	としょかん	n	library	place city	toshokan
408	地下鉄	ちかてつ	n	underground train, subway	place city	chikatetsu
374	大学	だいがく	n	university	place city	daigaku
531	橋	はし	n	bridge	place city	hashi
575	病院	びょういん	n	hospital	place city	byouin
648	道	みち	n	road, street	place city	michi
686	郵便局	ゆうびんきょく	n	post office	place city	yuubinkyoku
215	銀行	ぎんこう	n	bank	place city	ginkou
93	駅	えき	n	station	place city	eki
438		デパート	n	department store	place city	depa_to
616		ホテル	n	hotel	place city	hoteru
99	多い	おおい	adj	many	quantity	ooi
334	少ない	すくない	adj	a few, scarce	quantity	sukunai
